Search,Title,Description,Skills,Location,Cities,States,Latitude,Longitude,Min_Salary,Max_Salary,Mean_Salary,URL
Data Engineer,Senior Data Engineer | Need 3+ Years of INDUSTRY Experience!,"If you are a Senior Data Engineer with over 3 years of PROFESSIONAL INDUSTRY experience, please read on!Situated in the heart of San Francisco, CA, walking distance to Bart (Powell Street Station) in the SOMO neighborhood, walking distance to shops, public transportation, delicious eateries and all the funky culture SF has to offer! We are a connected device platform that pulls and integrates some of the different tools and applications we love using. Want to save all your photos on Facebook and Instagram to Dropbox? Use our platform! Want to have your ""smart"" door unlock for the Pizza Hut delivery guy? Use our platform! Got an idea how to connect these applications? Tell us! For this role, we are expecting candidates to build our pipeline infrastructure for our data. We want to make calculated business, product and engineering decisions based off of our data! This is an integral part of our company and we need TOP engineers to work on it! For this role, engineers will be expected to build our pipelines as well as maintain them for HUGE amounts of user-generated as well as system-generated data. He or she will build the streaming infrastructure for the most accurate data with little to no delay. We look forward to your application!!What's In It for You- $150-200k DOE- Pre-IPO Equity (Currently got our Series C) - Flex PTO, including 15 paid holidays per year - Medical, Dental, Vision (We cover 100% of premiums and admin costs and 75% for dependents) - Relocation Assistance- 401(k)- Commuter Stipend- Quarterly Massages- Relaxed Dress Environment- Fully Stocked Fridge/Kitchen - Catered Lunch (Friday lunch stipend) - Furr Friendly office (if you're into that) - Onsite showers and bike racks for our active peeps!What You Need for this Position- Bachelor's Degree (In CS, CE, Math, Economics, etc.) At Least 3 Years of PROFESSIONAL INDUSTRY Experience and Additional knowledge of:- MPP Data Warehouses (Redshift, Vertica, etc.) - Mapreduce- Big Data tools (Pig, Hive, Spark or other) - Streaming technologies (Kafka, Kinesis, Storm, or related) - ETL tools - AWS knowledge (we use half of the AWS Cloud stack) Nice to Have: - Machine Learning- StatisticsSo, if you are a Senior Data Engineer with Big Data experience, please apply today!                                    ","Redshift, Vertica, Mapreduce, Pig, Hive, SPARK, Kafka, Kinesis, Storm","San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,150000,200000,175000.0,https://www.cybercoders.com/senior-data-engineer-need-3-years-of-industry-experience-job-421307
Data Engineer,Senior Machine Learning Engineer,"We harness the power of machine learning and predictive analytics to discover the fastest-growing companies in the consumer & retail sector.  We want to bring the data-driven revolution that has occurred in the public markets to the private markets, starting with consumer & retail.Top Reasons to Work with UsOur mission is to help entrepreneurs thrive by giving them the resources and capital they need.  We have been named one of the Top 5 Most Disruptive Companies in Finance by CNBC, one of the 50 Best Fintech Innovators by KPMG, and one of America's Most Promising Companies by Forbes.  We are backed by top-tier investors including Google Ventures, Union Square Ventures (backers of Etsy/Kickstarter), and the ex CEOs/Presidents of Goldman Sachs, Morgan Stanley, Thomson Reuters, the Stanford Endowment and Capital One.What You Will Be DoingWith a background in both software development and machine learning, you will collaborate with software engineers, data scientists, PMs, and domain experts in consumer investing to develop & ship predictive data products in support of our mission - helping entrepreneurs thrive by connecting them with the capital & resources they need.You are a passionate software engineer who is comfortable working across the full stack & lifecycle of predictive data products - prototyping, feature engineering, validation, and productionalization. You are comfortable working with data at scale with tools such as Spark, Dask, or Hadoop.•Collect and refine structured and unstructured data on private companies•Build out our entity resolution platform that can identify references to companies, brands, and products in highly unstructured digital documents and link them back to real-world entities•Build scalable production systems for data collection, data transformation, feature extraction, model training, and scoring, using distributed software tools•Build end to end algorithms for objectively measuring the quality of private consumer companies•Contribute to all phases of algorithm development including ideation, prototyping, design and productionWhat You Need for this Position•BS/MS in Computer Science, Natural Language processing,  Math, Statistics or related technical field•8+ years of track record in building and delivering production quality software systems•2+ years of experience in machine learning, NLP and/or information retrieval, and broad knowledge of machine learning APIs, tools, and open source libraries•Excellent coding skills and strong fundamentals in algorithms, data structures, predictive modeling and big data concepts•Experience in distributed data processing frameworks such as Dask, Spark or Hadoop•Experience with Entity Resolution or Knowledge Graph problem spaces a huge plusSo, if you are a Senior Machine Learning Engineer with experience, please apply today!                                    ","Machine Learning, Natural Language Processing, Spark/Hadoop, Data Science, Data Engineer","San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,175000,250000,212500.0,https://www.cybercoders.com/senior-machine-learning-engineer-job-387303
Data Engineer,Solutions Sales Engineer,"If you are a Solutions Sales Engineer with experience in IoT, please read on!Job Title: Solutions Sales Engineer/ Sales Engineer Location:  Redwood City, CAThe company:  We use our services to digitally transform businesses in the areas of Predictive Maintenance, Product/Content Recommendations, and Fraud Predictions. Our platform is revolutionizing the way Enterprises use Data Analytics by providing a fast scalable automated platform . We look for the best and brightest and you could be the next Solutions Sales Engineer we add to our team!!What You Will Be Doing-Partner with sales and partnerships to gain deep understanding of the customer’s needs as determined by industry knowledge, discovery and assessment to establish our products, services and solutions as the best answer to address those needs-Apply expert knowledge of predictive maintenance and machine learning to evangelize and deliver in-depth technical and value oriented product solution demonstrations to customers and prospects at all levels within an organization-Earn the technical respect of both the business and technical customers/prospects as demonstrated by the ability to eliminate technical objections and build rapport among data scientists and engineering teams-Deliver domain centric demos, proof of concepts, and pilots that demonstrate the value of our solutions across a diverse audience-Ability to understand the customer requirements and their data and map that to our solution.-Prioritize the needs of multiple account executives and sales cycles to deliver timely and effective results to customers and prospects-Develop & propagate competitive positioning and strongly differentiated solutionss-Constantly looking for upsell and expansion opportunities within customer accounts-Based in Redwood City, CA, or w/ home office flexibility in other locations across the country-Travel is second nature and is required at least 33% of the time outside of the local area, overnight and some international travel (to support marketing events or customer deliveries) as neededWhat You Need for this PositionRequirements: Bachelors in Computer Science Management information systems, Mechanical Engineering, signal processing, or Equivalent5+yrs. of directly related experience in a technology company and demonstrable success working in a customer-facing role selling to manufacturers-Have successfully led evaluations of predictive maintenance, asset performance, or other analytic solutions to large manufacturers-Have a general understanding of ML approaches and have worked closely with data science teams to deliver predictive analytics solutions to customers.-Thrive in a diversity of hands-on customer and prospect interactions whether they be in-person and on-site visits, webinars, speaking at conferences, calls and white board sessions that demonstrate your ability to understand and translate customer/prospect needs to solutionsHave familiarity with the following or expertise in the following subject area:  Algorithms, data structures and database systems  Python, R, Scala or SAS  Hadoop based platforms such as Hortonworks and Cloudera in cloud environments such as AWS,Azure and Google Cloud  Data Engineering; i.e. developing for Hadoop ecosystem using Spark   Industrial IoT, Big Data, Predictive Maintenance, Machine Learning and Data Science Technologies   Domain experience and expertise in one or multiple of the following fields and industries: Manufacturing, Automotive, Oil & Gas, Power / Energy / Utilities, Travel / Transportation domain a functional understanding of maintenance / asset performanceWhat's In It for You- Competitive Salary- Great Work Environment- Immediate Hire-Be a part of an award-winning cognitive data science platform to build revolutionary data products for Predictions and Recommendations!If you are an experienced Solutions Sales Engineer, please apply today! or simply send your resume to: amanda.wilson@CyberCoders.com                                    ","Sales Engineering, IOT, Data Engineer- Hadoop/spark/kafka, Cloud- Aws/azure, Python/R/Scala/SAS","Redwood City, CA",Redwood City,CA,37.48521520000001,-122.2363548,Unknown,Unknown,Unknown,https://www.cybercoders.com/solutions-sales-engineer-job-411191
Data Engineer,Data Architect/Engineer (Walking Distance to Bart),"If you are a Data Architect with over three years of INDUSTRY experience in Data Engineering, please read on!Situated in the heart of San Francisco, CA, walking distance to Bart (Powell Street Station) in the SOMO neighborhood, walking distance to shops, public transportation, delicious eateries and all the funky culture SF has to offer! We are a connected device platform that pulls and integrates some of the different tools and applications we love using. Want to save all your photos on Facebook and Instagram to Dropbox? Use our platform! Want to have your ""smart"" door unlock for the Pizza Hut delivery guy? Use our platform! Got an idea how to connect these applications? Tell us! For this role, we are expecting candidates to build our pipeline infrastructure for our data. We want to make calculated business, product and engineering decisions based off of our data! This is an integral part of our company and we need TOP engineers to work on it! For this role, engineers will be expected to build our pipelines as well as maintain them for HUGE amounts of user-generated as well as system-generated data. He or she will build the streaming infrastructure for the most accurate data with little to no delay. We look forward to your application!!What You Need for this Position- Bachelor's Degree (In CS, CE, Math, Economics, etc.) At Least 3 Years of PROFESSIONAL INDUSTRY Experience and Additional knowledge of:- MPP Data Warehouses (Redshift, Vertica, etc.) - Mapreduce- Big Data tools (Pig, Hive, Spark or other) - Streaming technologies (Kafka, Kinesis, Storm, or related) - AWS knowledge (we use half of the AWS Cloud stack) Nice to Have: - Machine Learning- StatisticsWhat's In It for You- $150-200k DOE- Pre-IPO Equity (Currently got our Series C) - Flex PTO, including 15 paid holidays per year - Medical, Dental, Vision (We cover 100% of premiums and admin costs and 75% for dependents) - Relocation Assistance- 401(k)- Commuter Stipend- Quarterly Massages- Relaxed Dress Environment- Fully Stocked Fridge/Kitchen - Catered Lunch (Friday lunch stipend) - Furr Friendly office (if you're into that) - Onsite showers and bike racks for our active peeps!So, if you are a Data Architect with pipeline cloud experience, please apply today!                                    ","Hadoop, Pipeline Infrastructure, Pig, Hive, SPARK, Mapreduce, Kafka, Kinesis, Storm, Vertica","San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,150000,200000,175000.0,https://www.cybercoders.com/data-architect-engineer-walking-distance-to-bart-job-423724
Data Engineer,"Senior Data Engineer ($200k - 300k) - SMACK Stack, Scala, AWS","If you are a Senior Data Engineer ($200k - 300k) with experience, please read on!A million people a year die in car collisions around the world. That number should be zero. You can help us create a new insurance company that uses the latest technology and data science methods to save lives by preventing car collisions before they happen. We are a San Francisco startup in the financial district that is well funded.What You Need for this Position- You've built streaming data applications using open source tools- You're deeply familiar with the SMACK stack and Scala- You've deployed machine learning models in production- You are a solid software engineerIdeal, but not required:- You have been responsible for supporting large-scale, data-intensive deployments and have the scars to prove it!- You know how to put together a machine learning model- You have wrangled trip data (location, accelerometer, gyroscope, etc)What's In It for You- Top market salary- Your own office overlooking downtown SF- Healthy, catered meals daily- Initial funding $35 Million (funded by $100B/yr Fortune 500 company)- Make a difference and save lives!So, if you are a Senior Data Engineer with experience, please apply today!                                    ","Smack Stack, Scala, Amazon Web Services (AWS)","San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,200000,300000,250000.0,https://www.cybercoders.com/senior-data-engineer-200k-300k-smack-stack-scala-aws-job-401910
Data Engineer,Big Data Software Engineer - TS SCI with CI Polygraph,"If you are a Big Data Software Engineer - TS SCI with CI Polygraph with experience, please read on!We are in need of a full-time Big Data Engineer (with an active TS SCI with CI Polygraph) who will be located on-site at our clients in Washington, D.C.What You Will Be Doing-Design, develop, and implement Hadoop-based, big data solutions-Directly help Federal clients achieve mission objectives-Research, evaluate, and deploy new tools, frameworks and patterns to build sustainable Big Data platforms-Identify gaps and opportunities to improve existing solutions-Define and develop APIs for integration with various data sources in the enterprise-Be an active, hands-on team member and collaborate with other developers and architects to develop client solutionsWhat You Need for this Position-TS/SCI with Counter Intelligence (polygraph) federal clearance-(2 - 7) years of hands-on, large-scale, software development/integration experience using Java/JEE technologies-Prior experience using Hadoop ecosystem technologies, like: Hadoop, HDFS, Spark, MapReduce, Pig, Hive, Flume, Sqoop, Cloudera Impala, Zookeeper, Oozie, Hue, Kafka-Solid interpersonal skills developed in client-facing, systems implementation projects-Exposure with search systems (Lucene, Solr, ElasticSearch)-Exposure to high availability configurations, Hadoop cluster connectivity and tuning and Hadoop security configurations-Good understanding of relational databases and solid SQL skills-Good understanding of Operating Systems (Unix/Linux), Networks and System Administration-Intellectually curious, reliable, and flexible team player-Interest in learning and contributing to the learning of others through contributions to open source projects and mentoring of junior resources-Passionate about delivering quality-BS/MS in Computer Science or related fieldWhat's In It for You-Salary (DOE)-Comprehensive healthcare package-401K with matching-Paid time off-Paid company holidays-Other unique benefits that support an active work/life balanceSo, if you are a Big Data Software Engineer - TS SCI with CI Polygraph with experience, please apply today!                                    ","Big Data, TS/SCI, CI polygraph, Hadoop","Arlington, VA",Arlington,VA,38.8816208,-77.09098089999999,Unknown,Unknown,Unknown,https://www.cybercoders.com/big-data-software-engineer-ts-sci-with-ci-polygraph-job-392696
Data Engineer,"Big Data Software Engineer - Hadoop, Kafka, Cloud - TS Clearance","POSITION REQUIRES AN ACTIVE TOP SECRET CLEARANCEIf you are a Big Data Software Engineer with experience developing against various cloud services utilizing the Hadoop Ecosystem, we should chat...We are one of the top places to work in the DC Metro Area!  We are a valued resource partner focusing on cost-effective solutions to solve our customer's most complex and technical issues.  Currently, we're looking to hire for our Big Data team and we want someone with the following in their arsenal...What You Will Be DoingIn a nutshell, you will be working to ingest huge amounts of data at scale and create advanced analytics. This is a unique opportunity to support several large clusters and work in Big Data.What You Need for this PositionAt Least 3 Years of experience and knowledge of:- Hadoop- Java- Linux- Bash/Perl scripting- Apache- Kafka- Spark or MapReduce- AWS or other cloud services- Scala is desireable- TS/SCI Clearance is highly desireableSo, if you are a Big Data Software Engineer with the right experience, please apply today!                                    ","Hadoop, Java, Linux, Bash/Perl scripting, Apache, Kafka, SPARK, Mapreduce, AWS, Scala","Reston, VA",Reston,VA,38.9586307,-77.35700279999999,Unknown,Unknown,Unknown,https://www.cybercoders.com/big-data-software-engineer-hadoop-kafka-cloud-ts-clearance-job-411840
Data Engineer,Software Developer - Big Data,"If you are a Software Developer with Big Data experience, please read on!Located in North Austin, TX (in between downtown and Round Rock, TX) we are a global end-to-end computing solutions company empowering people to do more all around the world!What's In It for YouWe offer an amazing compensation package including:- A competitive base salary (DOE)- Full benefits (Medical, Dental, Vision) - Generous PTO/Sick time- Unlimited growth potentialWhat You Need for this Position- Strong knowledge of Big Data platforms and toolsMinimum education/background requirements: - Bachelor's Degree and at least 2 years of hands on experience in this type of role- OR, Advanced degree - Master's, PhD & some internship experience- OR, If you have a several years of hands on experience, that's okay too as we are open to all levels for this positionKnowledge of MOST of the skills below: - Data Ingestion- batch & real time & platforms (Streamsets, Azure, Data Factory, Informatica, Apache, Ni-Fi)- Data transformation & technology platforms - Hadoop, Hive, Map Reduce, Kafka, Spark, Elasticsearch, Python, Scala, R, SQL- Data Modeling techniques - dimensional modeling- Database and analytical technology platforms - MPP, Teradata, SQL DW, SQL Server, and NoSQL databases, Cosmos DB, Hbase, Cassandra- OLAP technologies - Microsoft analysis services, Atscale (ROLAP and MOLAP)- BI presentation tool stack- Power BI, Tableau- Cloud computing infrastructure and platforms - Azure (Azure stack – Azure event hubs, Azure streaming analytics, Azure Data Lake Store, Azure Data Warehouse, Azure Databricks, Azure Functions, Azure Automation, Azure Data Factory, Powershell, Virtualization technologies like Kubernates)- Track record of leading implementation projects - Execution of agile projectsSo, if you are a Software Developer with strong big data experience, please apply today!                                    ","Big Data, Data Ingestion, Data Transformation","Austin, TX",Austin,TX,30.267153,-97.7430608,Unknown,Unknown,Unknown,https://www.cybercoders.com/software-developer-big-data-job-428226
Data Engineer,Senior Java Engineer - Big Data,"If you are a phenomenal Java coder looking for the following in your next position. . . - the ability to get more hands-on with Big Data and Cloud technologies- a company that encourages your own exploration of new technologies- a company that fosters collaboration - to be surrounded by other outside-the-box thinkers who communicate quickly and succinctly- to be on a small team where you will make an impact and grow. . . then this Senior Java Engineer role on an innovative data insights software company's 6-person Enterprise Data Platform Team could be a great fit for you.What You Will Be DoingYou'll be processing large amounts of data using Big Data technologies such as Hadoop and Spark, analyzing the resulting datasets using a NoSQL database, creating REST APIs to expose cross sections of the data using Spring/J2EE, and deploying these APIs to auto-scaling clusters in the cloud using Docker and Kubernetes.What You Need for this Position- Core Java- Big Data technologies- Cloud platforms- Web programming- Relational database programming- CI toolsWhat's In It for You- Competitive Salary- BCBS Medical, Dental and Vision- 401k- Flexible Work Space- Flexible Schedule, including partial work from home- Commuter Expense Reimbursement- Paid Maternity & Paternity Leave- Casual Work Environment- Perks: classic arcade games, fresh snacks, office gym, abundant outside-the-office activities, etc.The company's culture provides an environment that will allow you to do the maximum of what you are capable of doing.They will encourage you to develop yourself inside and outside of work to define and redefine what you're truly good it.So, if you are a cut-above Senior Java Engineer with Big Data experience looking for a creative, driven environment that will allow you to explore and get your hands on the latest technologies, please apply today!                                    ","Core Java, Big Data, Web programming, cloud platforms, Relational Databases, CI Tools","Chicago, IL",Chicago,IL,41.8781136,-87.6297982,120000,130000,125000.0,https://www.cybercoders.com/senior-java-engineer-big-data-job-412826
Data Engineer,Software Engineer (Clearance Required),"Seeking talented Software Engineers with TS/SCI Polygraph ClearancesMost locations are in Maryland.Top Reasons to Work with Us-Passionate & Intelligent company culture - Great Career Move if you consider yourself a Coder and enjoy solving thought provoking problems- Company is made up of kind people - who care and enjoy what they do NO TECH DIVAs-We offer Highly Competitive Full Compensation Packages, Fantastic salaries, probably even better Benefits $5K towards annual educational stipend, awesome benefits, matching 401K, 4 weeks PTO + over 10 Holidays, etc.What You Will Be Doing-Design, build and support Software services for managing open data.  -Identify relationships between different data sets-Build scalable ways to detect issues in our services-Other duties as assigned by upper management and tailored around your skill setWhat You Need for this Position-Professional Software Development experience with extra passion for backend coding -Experience supporting a rapid fire production environment ranging from agile 2-4 week sprints- Bachelors of Science Degree with Active Federal Clearance (TS/SCI Polygraph)- Experience with either Java or Python ProgrammingSo, if you are a Python Developer with experience, please apply today!                                    ","Software Development, Python, Java, Linux, AWS/EC2/S3, MySQL or PostgreSQL, TS/SCI w/ Polygraph, Machine Learning, Artificial Intelligence, Hadoop","Rockville, MD",Rockville,MD,39.0839973,-77.1527578,Unknown,Unknown,Unknown,https://www.cybercoders.com/software-engineer-clearance-required-job-422190
Data Engineer,Senior Engineer and Data Architect,"If you are a Senior Engineer and Data Architect with Java/J2EE and machine learning experience, please read on!Located in Troy - We are a tech and data-inspired lending platform that makes access to right-sized business capital both simple and intuitive.  We are currently looking for a Senior Engineer and Data Architect to join our team.What You Will Be Doing- Work with the current engineering team and stakeholders to create innovative and effective solutions that support online lending- Lead the design and development of new software products or major enhancements to existing software for clients and business partners- Guide and support the successful completion of major development projects through direct management of off-shore developers, QA and UAT- Be the primary point of contact with off-shore vendor and consultants engaged in supporting the work activities of the group- Analyze, vet and review code that support standard database and software solutions on a enterprise software platform hosted on AWSWhat You Need for this Position- 6+ years of senior IT experience in software development, design and supporting various software applications in Unix environments- 6+ year experience in solutions architecture, with the ability to evaluate business requirements and develop an application architecture to meet those needs- 6+ years experience with Java/J2EE supporting banking applications- 4+ years experience with machine learning and big data in R and Python- 4+ years experience with LAMP stack technologies- 4+ years experience with Database infrastructure and data architecture- Masters/Bachelors’ degree in Computer Science or related field (in lieu of degree, 6 years of relevant work experience)What's In It for You- Health/Dental/Vision- Disability Insurance- 401K Plan- Company paid life insurance- 7 Paid holidays- Generous PTO- Vacation Time- Casual dress environment- Excellent opportunity for growth and developmentSo, if you are a Senior Engineer and Data Architect with experience, please apply today!                                    ","Java, J2EE, Machine Learning, Big Data, R, Python, LAMP, Database Infrastructure, Data Architecture","Troy, MI",Troy,MI,42.6064095,-83.1497751,120000,140000,130000.0,https://www.cybercoders.com/senior-engineer-and-data-architect-job-405523
Data Engineer,Senior Engineer and Data Architect,"If you are a Senior Engineer and Data Architect with Java/J2EE and machine learning experience, please read on!Located in NYC - We are a tech and data-inspired lending platform that makes access to right-sized business capital both simple and intuitive.  We are currently looking for a Senior Engineer and Data Architect to join our team.What You Will Be Doing- Work with the current engineering team and stakeholders to create innovative and effective solutions that support online lending- Lead the design and development of new software products or major enhancements to existing software for clients and business partners- Guide and support the successful completion of major development projects through direct management of off-shore developers, QA and UAT- Be the primary point of contact with off-shore vendor and consultants engaged in supporting the work activities of the group- Analyze, vet and review code that support standard database and software solutions on a enterprise software platform hosted on AWSWhat You Need for this Position- 6+ years of senior IT experience in software development, design and supporting various software applications in Unix environments- 6+ year experience in solutions architecture, with the ability to evaluate business requirements and develop an application architecture to meet those needs- 6+ years experience with Java/J2EE supporting banking applications- 4+ years experience with machine learning and big data in R and Python- 4+ years experience with LAMP stack technologies- 4+ years experience with Database infrastructure and data architecture- Masters/Bachelors’ degree in Computer Science or related field (in lieu of degree, 6 years of relevant work experience)What's In It for You- Health/Dental/Vision- Disability Insurance- 401K Plan- Company paid life insurance- 7 Paid holidays- Generous PTO- Vacation Time- Casual dress environment- Excellent opportunity for growth and developmentSo, if you are a Senior Engineer and Data Architect with experience, please apply today!                                    ","Java, J2EE, Machine Learning, Big Data, R, Python, LAMP, Database Infrastructure, Data Architecture","New York City, NY",New York City,NY,40.7127753,-74.0059728,150000,175000,162500.0,https://www.cybercoders.com/senior-engineer-and-data-architect-job-405524
Data Engineer,Product Engineer - Big Data,"If you are a Big Data Product Engineer with experience, please read on!Top Reasons to Work with UsOur Product Engineering team is looking to welcome a new, talented coder to work as a Big Data Product Engineer for the world's first hyper-acceleration (CPUs + GPUs + FPGAs) platform for Big Data, Machine Learning and AI workloads. This is cutting edge technology that uses a powerful combination of acceleration techniques to squeeze every last ounce of performance from each application and from every node in the cluster. Several patents having been granted with more pending. This is a place that you can make a huge difference.What You Will Be DoingThe individual will work to architect, design, develop and release the advanced infrastructure of our core big data processing engines. This position will be a key member in building, fine-tuning and optimizing the performance of our technology stack.Responsibilities:- Design and develop front-end components for the big data hyper-acceleration stack- Complete and enhance back-end components for our software stackWhat You Need for this PositionMUST HAVE:- MS or PhD in CS or engineering field- 2+ years of Big Data/HPC programming experience- Strong skills with Java and C++- SQL and/or Scala- Familiarity with Machine and deep learning algorithms- big data frameworks: Spark, Cassandra, Tensorflow, HDFS- Query optimization- Product engineeringNICE TO HAVE:- C++11- MySQL- Linux Kernel- Large-scale distributed systemsWhat's In It for You- Competitive Salary DOE- Comprehensive Benefits package- 401(k)- Equity- company outings and great coffee!So, if you are a Big Data Product Engineer with experience, please apply today!                                    ","Big Data/HPC Programming, Java, C/C++/C++11, SQL, Scala, Machine/deep learning algorithms, HDFS/Spark/Cassandra/TensorFlow, Product Engineering, MySQL, Linux Kernel","Mountain View, CA",Mountain View,CA,37.3860517,-122.0838511,120000,175000,147500.0,https://www.cybercoders.com/product-engineer-big-data-job-420226
Data Engineer,"Data Analytics Software Engineer - Hadoop, Python, Big Data","If you are a Software Engineer with back-end development and cloud platform experience interested in building a world-class LIVE data analysis and recommendation pipeline using  Hadoop / Cassandra, Python or JAVA, please read on!Top Reasons to Work with Us1. Participate in real design and development - invent next generation LIVE Data Collection System2. Work in a language agnostic environment  with exposure to multiple web platforms (e.g. AWS, LAMP), databases (e.g. MongoDB, MySQL),  and programming languages (Java, PHP, RoR, Python, HTML5, CSS3, etc.)3. Work with Data Visualization Technologies (ie D3.JS, etc.)What You Will Be DoingDesign data pipeline,  data analysis and data collection systems with appropriate data redundancy and system security specified by stakeholders and power users. Work with a stack of cutting edge, up-to-date technologies and web services such as Amazon AWS, Hadoop, Cassandra, Etc. Building out features for: data collection, transaction services, recommendation engines, etc!What You Need for this PositionAt Least 3 Years of experience and knowledge of:- Strong Computer Science Fundamentals - loops, classes, methods, polymorphism, etc. we need thinkers who know the fundamentals- Python- AWS / Cassandra / Hadoop / Hive / PIG - something related to cloud performance- JAVA- cloud platforms- MongoDB / NoSQL- ROR- Back-end / Scaling systemsWhat's In It for YouStrong PTO Program (20+ days of PTO)Excellent Base Salary and Annual BonusGreat top floor location with views of Newport Beach, the Airport and IrvineSo, If you are a Software Engineer with back-end development and cloud platform experience interested in building a world-class LIVE data analysis and recommendation pipeline using  Hadoop / Cassandra, Python or JAVA, please apply today!                                    ","Python, AWS, PHP, Hadoop, Cassandra, cloud platforms, MongoDB, NoSQL, ROR, Back-End","Irvine, CA",Irvine,CA,33.6845673,-117.8265049,80000,130000,105000.0,https://www.cybercoders.com/data-analytics-software-engineer-hadoop-python-big-data-job-139799
Data Engineer,Python Developer- Big Data,"If you are a Python Developer with experience with big data infrastructure, please read on!Job Title: Python DeveloperLocation: Chicago, ILSalary: $120-160k+ bonusThe Company: We are a quickly growing mid- stage start up that is born and bred in Chicago. Our platform has created a high impact on a fast-paced industry and  we are looking to add a great Python Developer that can keep up!!What You Will Be Doing-Lead the effort to democratize data access at Akuna-Architect, implement, and improve tools that build and interact with our diverse data-Standardize our data management best practices-Work closely with stakeholders throughout the firm to identify how data is consumed-Build and deploy pipelines to collect and transform our rapidly growing Big Data set-Propose and effect changes to our data generation processes-Produce clean, well-tested, and documented code with a clear design to support mission critical applications-Challenge the status quo and help push our organization forward, as we grow beyond the limits of our current tech stackWhat You Need for this PositionRequirements:- Bachelor’s degree in Computer Science, Engineering, Math or equivalent- 3+ years in Python - Trading Industry Experience-Containerized Work flows- DockerPluses: - Big Data- Kafka, Spark -C++What's In It for You- Great work environment- Immediate Hire- Competitive Salary- Company outingsSo, if you are a Python Developer, please apply today! Or simply send your resume to: Amanda.Wilson@Cybercoders.com                                    ","Python, C++, Big Data, Kafka, SPARK, Docker, Containers","Chicago, IL",Chicago,IL,41.8781136,-87.6297982,95000,160000,127500.0,https://www.cybercoders.com/python-developer-big-data-job-404548
Data Engineer,NetApp/ Data Center Consulting Systems Engineer,"An established IT Solutions Provider is seeking an experienced Data Center Consulting Engineers to be responsible for designing, implementing, supporting and troubleshooting Network and Data Center environments. The ideal candidate will have extensive experience and knowledge with Cisco Data Center Solutions, NetApp Storage, Virtualization and Networking. This position requires you to be based in the DC/ Northern Virginia area but work remotely from home when not in front of clients. Relocation Assistance is Offered!What You Need for this PositionMust have demonstrable design, deployment, administration, configuration, integration, maintenance, and troubleshooting experience with data center storage & virtualization equipment and software, with a high emphasis on hands-on design and implementation experience.- Must have either NCDA or NCIE certification - 5+ years of experience which demonstrates a significant level of expertise in Storage and Virtualization technologies- 5+ years of experience with NetApp Storage Solutions- Hands on expertise of Cisco Data Center Solutions, NetApp Storage, Virtualization and Networking - Experience working as a consultant and with Cisco partner is desirable- Bachelor’s degree or equivalent experience - Relevant EMC, Cisco and VMware Certifications are a plusWhat You Will Be DoingThe essential responsibilities of the Data Center Consulting Systems Engineer are to work directly with customers in post sales situations, and to work effectively across functions with other employees in Sales, Marketing, Proposals, and Project Management areas. Specific responsibilities include:- Final design meetings with customers- Staging and Implementation of the technologies listed- Document specific build information- Perform training on the technologies listed as it pertains directly to what was configured as part of the solution.- Provide project status on a regular basis.- Optionally based on experience - conduct customer workshops and design sessions.- Answer customer questions.- Create project deliverables such as requirements documents, cabling details, cutover plans, resiliency test plans, and drawings.- Provide informal customer knowledge transfer if required.- Provide direction and mentorship to more junior engineers on the team.What's In It for You- Competitive Compensation packages - Full Benefits- Bonuses- Remote from home when not in front of clients- Relocation Assistance- 401k - PTO - Training & Educational Reimbursement - Opportunity for growth - Great work environment - Other cool perks!If you are a Senior NetApp/ Data Center Consulting Engineer with your NCIE, you are encouraged to apply ASAP or you can send your resume to me directly at Alex.Mraz@cybercoders.com                                    ","Data Center Solutions, NetApp, VMWare, Cisco, Virtualization, Post Sales, Implementations","Reston, VA",Reston,VA,38.9586307,-77.35700279999999,Unknown,Unknown,Unknown,https://www.cybercoders.com/netapp-data-center-consulting-systems-engineer-job-416657
